,,,,,,,
,,,,,,,
Tamilnadu,Cuddalore,Vallam ,607805,,,,
Tamilnadu,Cuddalore,Vallampadugai ,608401,,,,
Tamilnadu,Cuddalore,Vallimaduram ,606108,,,,
Tamilnadu,Cuddalore,Valudalampattu ,607301,,,,
Tamilnadu,Cuddalore,Vanamadevi ,607105,,,,
Tamilnadu,Cuddalore,Vanamadevi ,608701,,,,
Tamilnadu,Cuddalore,Vanathirayapuram ,607303,,,,
Tamilnadu,Cuddalore,Vandipalayam ,607004,,,,
Tamilnadu,Cuddalore,Vannaiyur ,608302,,,,
Tamilnadu,Cuddalore,Vanpakkam ,607105,,,,
Tamilnadu,Cuddalore,Varakalpattu,607109,,,,
Tamilnadu,Cuddalore,Varambanur ,606302,,,,
Tamilnadu,Cuddalore,Varinjipakkam ,607205,,,,
Tamilnadu,Cuddalore,Vasanankuppam ,607301,,,,
Tamilnadu,Cuddalore,Vasantharayanpalayam,607003,,,,
Tamilnadu,Cuddalore,Vattathur ,608702,,,,
Tamilnadu,Cuddalore,Vayalur ,608602,,,,
Tamilnadu,Cuddalore,Veeramudayanatham ,608702,,,,
Tamilnadu,Cuddalore,Veeranandapuram,608301,,,,
Tamilnadu,Cuddalore,Veerraperumanallur ,607101,,,,
Tamilnadu,Cuddalore,Vehakollai ,607302,,,,
Tamilnadu,Cuddalore,Vellakarai ,607003,,,,
Tamilnadu,Cuddalore,Vellapakkam ,607109,,,,
Tamilnadu,Cuddalore,Venganur ,606303,,,,
Tamilnadu,Cuddalore,Venkatampettai ,607302,,,,
Tamilnadu,Cuddalore,Venugopalapuram ,607001,,,,
Tamilnadu,Cuddalore,Veppur ,606304,,,,
Tamilnadu,Cuddalore,Vijayamanagaram ,606104,,,,
Tamilnadu,Cuddalore,Vilagam ,608305,,,,
Tamilnadu,Cuddalore,Vilangattur ,606302,,,,
Tamilnadu,Cuddalore,Villiyanallur ,608501,,,,
Tamilnadu,Cuddalore,Vilvarayanatham ,607001,,,,
Tamilnadu,Cuddalore,Virupakshi ,607302,,,,
Tamilnadu,Cuddalore,Visoor ,607805,,,,
Tamilnadu,Cuddalore,Vriddhachalam ,606001,,,,
Tamilnadu,Cuddalore,Vriddhachalam Bazaar ,606001,,,,
Tamilnadu,Cuddalore,Vriddhachalam Cutchery ,606001,,,,
Tamilnadu,Erode,Alampalayam B.O,638105,,,,
Tamilnadu,Erode,Bellampatti B.O,638702,,,,
Tamilnadu,Erode,Devarajapattinam B.O,638702,,,,
Tamilnadu,Erode,Emmammpoondi B.O,638460,,,,
Tamilnadu,Erode,Kambiliampatti B.O,638706,,,,
Tamilnadu,Erode,Kokkampalayam B.O,638702,,,,
Tamilnadu,Erode,Kundadam S.O,638702,,,,
Tamilnadu,Erode,Mangalapatti B.O,638105,,,,
Tamilnadu,Erode,Muthugoundenpalayam B.O,638702,,,,
Tamilnadu,Erode,Muthur S.O,638105,,,,
Tamilnadu,Erode,Nallimadam B.O,638706,,,,
Tamilnadu,Erode,Nochipalayam B.O,638706,,,,
Tamilnadu,Erode,Olalakoil B.O,638460,,,,
Tamilnadu,Erode,Pothampalayam B.O,638460,,,,
Tamilnadu,Erode,Pulipar B.O,638460,,,,
Tamilnadu,Erode,Punganthurai B.O,638706,,,,
Tamilnadu,Erode,Punjaithamaraikulam B.O,638460,,,,
Tamilnadu,Erode,Rudravathi B.O,638702,,,,
Tamilnadu,Erode,Sadayapalayam B.O,638702,,,,
Tamilnadu,Erode,Savakattupalayam S.O,638460,,,,
Tamilnadu,Erode,Surianallur B.O,638702,,,,
Tamilnadu,Erode,Thayamapalayam S.O,638703,,,,
Tamilnadu,Erode,Vellierichal B.O,638105,,,,
Tamilnadu,Erode,Kalipalayam B.O,638661,,,,
Tamilnadu,Erode,Sirukinar B.O,638706,,,,
Tamilnadu,Erode,Vengampur B.O,638152,,,,
Tamilnadu,Erode,Nandavanampalayam B.O,638702,,,,
Tamilnadu,Erode,Kilankundal B.O,638106,,,,
Tamilnadu,Erode,Ponnivadi B.O,638673,,,,
Tamilnadu,Erode,Achur B.O,638673,,,,
Tamilnadu,Erode,Alampalayam B.O,638661,,,,
Tamilnadu,Erode,Alangiam S.O,638656,,,,
Tamilnadu,Erode,Anangur B.O,639202,,,,
Tamilnadu,Erode,Arikkaranvalasu B.O,639201,,,,
Tamilnadu,Erode,Bagavankoil B.O,638673,,,,
Tamilnadu,Erode,Bommanallur B.O,638673,,,,
Tamilnadu,Erode,Chinnamarudur B.O,638106,,,,
Tamilnadu,Erode,Chinnaputhur B.O,638657,,,,
Tamilnadu,Erode,Chitravuthampalayam B.O,638657,,,,
Tamilnadu,Erode,Cholakkadai Street S.O,638656,,,,
Tamilnadu,Erode,Dalavoipattinam S.O,638672,,,,
Tamilnadu,Erode,Dasarapatti B.O,638657,,,,
Tamilnadu,Erode,Dharapuram Bazaar S.O,638656,,,,
Tamilnadu,Erode,Dharapuram H.O,638656,,,,
Tamilnadu,Erode,Dharapuram South B.O,638656,,,,
Tamilnadu,Erode,Edakkalpadi B.O,639202,,,,
Tamilnadu,Erode,Ellisnagar S.O,638657,,,,
Tamilnadu,Erode,Erachapadi B.O,639202,,,,
Tamilnadu,Erode,Erasinampalayam B.O,638106,,,,
Tamilnadu,Erode,Gethalrev B.O,638657,,,,
Tamilnadu,Erode,Govindapuram B.O,638657,,,,
Tamilnadu,Erode,Hanumanthapuram B.O,638656,,,,
Tamilnadu,Erode,Kallivalasu B.O,638657,,,,
Tamilnadu,Erode,Kannivadi B.O,639202,,,,
Tamilnadu,Erode,Karaiyur B.O,638661,,,,
Tamilnadu,Erode,Kolathupalayam S.O,638661,,,,
Tamilnadu,Erode,Kolinjivadi S.O,638673,,,,
Tamilnadu,Erode,Komarapalayam B.O,638106,,,,
Tamilnadu,Erode,Koneripatti B.O,638673,,,,
Tamilnadu,Erode,Kottaimulanur B.O,638106,,,,
Tamilnadu,Erode,Kullaipalayam B.O,638657,,,,
Tamilnadu,Erode,Malamedu B.O,639201,,,,
Tamilnadu,Erode,Mambadi B.O,638106,,,,
Tamilnadu,Erode,Manakadavu B.O,638673,,,,
Tamilnadu,Erode,Mettuvalasu B.O,638661,,,,
Tamilnadu,Erode,Mulanur S.O,638106,,,,
Tamilnadu,Erode,Nagalingapuram B.O,638660,,,,
Tamilnadu,Erode,Nallampalayam B.O,638661,,,,
Tamilnadu,Erode,Nanjaithalaiyur S.O,639204,,,,
Tamilnadu,Erode,Nanjiampalayam B.O,638657,,,,
Tamilnadu,Erode,Nanjundapuram B.O,638657,,,,
Tamilnadu,Erode,Nathachennigoundenvalasu B.O,638106,,,,
Tamilnadu,Erode,Nathapalayam B.O,638106,,,,
Tamilnadu,Erode,Orathupalyaam B.O,638106,,,,
Tamilnadu,Erode,Pattuthurai B.O,638106,,,,
Tamilnadu,Erode,Peramium B.O,638661,,,,
Tamilnadu,Erode,Pichakalpatti B.O,638106,,,,
Tamilnadu,Erode,Ponnapuram B.O,638657,,,,
Tamilnadu,Erode,Puliampatti B.O,638106,,,,
Tamilnadu,Erode,Rakkiavalasu B.O,638106,,,,
Tamilnadu,Erode,Rettalavalasu B.O,638661,,,,
Tamilnadu,Erode,Sankarandampalayam S.O,638706,,,,
Tamilnadu,Erode,Selampalayam B.O,638672,,,,
Tamilnadu,Erode,Semmangarai B.O,638106,,,,
Tamilnadu,Erode,Therpatti B.O,638673,,,,
Tamilnadu,Erode,Thoppampatti B.O,638657,,,,
Tamilnadu,Erode,Thottiapalayam B.O,638661,,,,
Tamilnadu,Erode,Thurambadi B.O,638106,,,,
Tamilnadu,Erode,Undarapatti B.O,638673,,,,
Tamilnadu,Erode,Vadugapatti B.O,638106,,,,
Tamilnadu,Erode,Veerajimangalam B.O,638673,,,,
Tamilnadu,Erode,Velampundi B.O,639201,,,,
Tamilnadu,Erode,Vellavavipudur B.O,638661,,,,
Tamilnadu,Erode,Nelali B.O,638660,,,,
Tamilnadu,Erode,A.Sembulichampalayam B.O,638502,,,,
Tamilnadu,Erode,Akkaraikodiveri B.O,638454,,,,
Tamilnadu,Erode,Alampalayam B.O,638501,,,,
Tamilnadu,Erode,Alathur B.O,638455,,,,
Tamilnadu,Erode,Alingiam(Gobi) B.O,638457,,,,
Tamilnadu,Erode,Alukuli B.O,638453,,,,
Tamilnadu,Erode,Ammankoil B.O,638109,,,,
Tamilnadu,Erode,Ammapettai S.O,638311,,,,
Tamilnadu,Erode,Anaipalayam B.O,638752,,,,
Tamilnadu,Erode,Anjanur(Vemandampalayam) B.O,638462,,,,
Tamilnadu,Erode,Anjur B.O,638151,,,,
Tamilnadu,Erode,Anthiyur S.O,638501,,,,
Tamilnadu,Erode,Appakudal B.O,638315,,,,
Tamilnadu,Erode,Arachalur S.O,638101,,,,
Tamilnadu,Erode,Arakkankottai B.O,638506,,,,
Tamilnadu,Erode,Arasur B.O,638454,,,,
Tamilnadu,Erode,Atavanani Hanumanpalli B.O,638101,,,,
Tamilnadu,Erode,Athani S.O,638502,,,,
Tamilnadu,Erode,Athiyur B.O,638103,,,,
Tamilnadu,Erode,Avalpundurai S.O,638115,,,,
Tamilnadu,Erode,Avudayarparai B.O,638151,,,,
Tamilnadu,Erode,Ayalur B.O,638453,,,,
Tamilnadu,Erode,Ayyampalayam B.O,638151,,,,
Tamilnadu,Erode,Ayyampalayam B.O,638455,,,,
Tamilnadu,Erode,Bargur-anthiyur B.O,638501,,,,
Tamilnadu,Erode,Basuvanapuram B.O,638503,,,,
Tamilnadu,Erode,Basuvapatti B.O,638051,,,,
Tamilnadu,Erode,Bhavani Cutcherry S.O,638301,,,,
Tamilnadu,Erode,Bhavani H.O,638301,,,,
Tamilnadu,Erode,Bhavani Kudal S.O,638301,,,,
Tamilnadu,Erode,Brahmadesam B.O,638315,,,,
Tamilnadu,Erode,Budapadi B.O,638311,,,,
Tamilnadu,Erode,Chennampatti B.O,638504,,,,
Tamilnadu,Erode,Chennimalai S.O,638051,,,,
Tamilnadu,Erode,Chikkaiah Naicker College B.O,638004,,,,
Tamilnadu,Erode,Chinnapallam B.O,638311,,,,
Tamilnadu,Erode,Chinniampalayam(Kunathur) B.O,638103,,,,
Tamilnadu,Erode,Chittode S.O,638102,,,,
Tamilnadu,Erode,Dalavaipettai S.O,638327,,,,
Tamilnadu,Erode,Dalavoipalayam B.O,638751,,,,
Tamilnadu,Erode,Dasappagoundanpudur S.O,638503,,,,
Tamilnadu,Erode,Edayankattuvalsu S.O,638009,,,,
Tamilnadu,Erode,Elathur Chettipalayam B.O,638458,,,,
Tamilnadu,Erode,Elavamalai B.O,638316,,,,
Tamilnadu,Erode,Elavanatham B.O,638101,,,,
Tamilnadu,Erode,Elumathur B.O,638104,,,,
Tamilnadu,Erode,Ennamanagalam B.O,638501,,,,
Tamilnadu,Erode,Erangattur B.O,638505,,,,
Tamilnadu,Erode,Erode Collectorate S.O,638011,,,,
Tamilnadu,Erode,Erode East S.O,638001,,,,
Tamilnadu,Erode,Erode Fort S.O,638001,,,,
Tamilnadu,Erode,Erode H.O,638001,,,,
Tamilnadu,Erode,Erode Market S.O,638001,,,,
Tamilnadu,Erode,Erode North S.O,638001,,,,
Tamilnadu,Erode,Erode Railway Colony S.O,638002,,,,
Tamilnadu,Erode,Erode South S.O,638001,,,,
Tamilnadu,Erode,Ganapathipalayam S.O,638153,,,,
Tamilnadu,Erode,Gangapuram B.O,638102,,,,
Tamilnadu,Erode,Getticheyur S.O,638110,,,,
Tamilnadu,Erode,Gettisamudram B.O,638501,,,,
Tamilnadu,Erode,Gettisamudram Colony B.O,638501,,,,
Tamilnadu,Erode,Gnanipalayam B.O,638112,,,,
Tamilnadu,Erode,Gobichettipalayam East S.O,638452,,,,
Tamilnadu,Erode,Gobichettipalayam H.O,638452,,,,
Tamilnadu,Erode,Gobichettipalayam South S.O,638476,,,,
Tamilnadu,Erode,Greynagar B.O,638056,,,,
Tamilnadu,Erode,Gudakkarai B.O,638454,,,,
Tamilnadu,Villupuram,Kakuppam,605301,,,,
Tamilnadu,Villupuram,Koliyanur,605301,,,,
Tamilnadu,Villupuram,Vandimedu,605602,,,,
Tamilnadu,Villupuram,Vazhuthareddy,605401,,,,
Tamilnadu,Erode,Guruvareddiyur S.O,638504,,,,
Tamilnadu,Erode,Guthialathur B.O,638503,,,,
Tamilnadu,Erode,Ichipalayam B.O,638151,,,,
Tamilnadu,Erode,Ingur S.O,638058,,,,
Tamilnadu,Erode,Injampalli B.O,638104,,,,
Tamilnadu,Erode,Irugalur B.O,638462,,,,
Tamilnadu,Erode,Jambai S.O,638312,,,,
Tamilnadu,Erode,Kadappanalur B.O,638311,,,,
Tamilnadu,Erode,Kadathur S.O,638466,,,,
Tamilnadu,Erode,Kadayampatti B.O,638312,,,,
Tamilnadu,Erode,Kadirampatti B.O,638107,,,,
Tamilnadu,Erode,Kadukkampalayam B.O,638476,,,,
Tamilnadu,Erode,Kagam B.O,638109,,,,
Tamilnadu,Erode,Kaikolapalayam B.O,638056,,,,
Tamilnadu,Erode,Kalbhavi B.O,638314,,,,
Tamilnadu,Erode,Kaliappampalayam B.O,638110,,,,
Tamilnadu,Erode,Kalichettipalayam B.O,638455,,,,
Tamilnadu,Erode,Kalingarayanpalayam Pudur B.O,638301,,,,
Tamilnadu,Erode,Kalingiam B.O,638453,,,,
Tamilnadu,Erode,Kalkadambur B.O,638503,,,,
Tamilnadu,Erode,Kallipatti S.O,638505,,,,
Tamilnadu,Erode,Kambiliyampatti B.O,638056,,,,
Tamilnadu,Erode,Kanagapuram B.O,638112,,,,
Tamilnadu,Erode,Kanakkampalayam B.O,638505,,,,
Tamilnadu,Erode,Kandappagoundenvalasu B.O,638051,,,,
Tamilnadu,Erode,Kandasamipalayam B.O,638109,,,,
Tamilnadu,Erode,Kandikattuvalasu B.O,638115,,,,
Tamilnadu,Erode,Kanjikovil S.O,638116,,,,
Tamilnadu,Erode,Kannadipalayam B.O,638314,,,,
Tamilnadu,Erode,Karalayam B.O,638503,,,,
Tamilnadu,Erode,Karattadipalayam S.O,638453,,,,
Tamilnadu,Erode,Karattupalayam B.O,638457,,,,
Tamilnadu,Erode,Karukkampalayam B.O,638109,,,,
Tamilnadu,Erode,Karumandisellipalayam B.O,638052,,,,
Tamilnadu,Erode,Karungalpalayam S.O,638003,,,,
Tamilnadu,Erode,Kasbapettai B.O,638115,,,,
Tamilnadu,Erode,Kasipalayam B.O,638009,,,,
Tamilnadu,Erode,Kasipalayam S.O,638454,,,,
Tamilnadu,Erode,Kasthurbagarm B.O,638101,,,,
Tamilnadu,Erode,Kasthuripalayam B.O,638751,,,,
Tamilnadu,Erode,Kavindapadi S.O,638455,,,,
Tamilnadu,Erode,Kavundichipalayam B.O,638112,,,,
Tamilnadu,Erode,Kavuthampalayam B.O,638103,,,,
Tamilnadu,Erode,Kembanaickenpalayam B.O,638503,,,,
Tamilnadu,Erode,Kesarimangalam B.O,638311,,,,
Tamilnadu,Erode,Kidarai B.O,638458,,,,
Tamilnadu,Erode,Kilwani B.O,638502,,,,
Tamilnadu,Erode,Kodiveri B.O,638503,,,,
Tamilnadu,Erode,Kodumanal B.O,638751,,,,
Tamilnadu,Erode,Kodumudi S.O,638151,,,,
Tamilnadu,Erode,Kolanalli B.O,638154,,,,
Tamilnadu,Erode,Kolappalur S.O,638456,,,,
Tamilnadu,Erode,Kolathupalayam B.O,638152,,,,
Tamilnadu,Erode,Kollampalayam B.O,638002,,,,
Tamilnadu,Erode,Komarayanur B.O,638504,,,,
Tamilnadu,Erode,Komarayeevalasu B.O,638104,,,,
Tamilnadu,Erode,Kondapanaickenpalayam B.O,638503,,,,
Tamilnadu,Erode,Kondayampalayam(Bhavani) B.O,638505,,,,
Tamilnadu,Erode,Kongarpalayam B.O,638506,,,,
Tamilnadu,Erode,Koothampalayam B.O,638751,,,,
Tamilnadu,Erode,Koothampatti B.O,638101,,,,
Tamilnadu,Erode,Koothampoondi B.O,638315,,,,
Tamilnadu,Erode,Koshanam B.O,638458,,,,
Tamilnadu,Erode,Kottupullampalayam B.O,638453,,,,
Tamilnadu,Erode,Kovilpalayam B.O,638116,,,,
Tamilnadu,Erode,Kugalur S.O,638313,,,,
Tamilnadu,Erode,Kullampalayam B.O,638476,,,,
Tamilnadu,Erode,Kummakalipalayam B.O,638457,,,,
Tamilnadu,Erode,Kunnathur S.O,638103,,,,
Tamilnadu,Erode,Kuppandampalayam B.O,638502,,,,
Tamilnadu,Erode,Kurichi B.O,638314,,,,
Tamilnadu,Erode,Kurichi-kunnathur B.O,638110,,,,
Tamilnadu,Erode,Kurumandur S.O,638457,,,,
Tamilnadu,Erode,Kurupanaickenpalayam B.O,638301,,,,
Tamilnadu,Erode,Kuthambi B.O,638055,,,,
Tamilnadu,Erode,Kuttipalayam B.O,638312,,,,
Tamilnadu,Erode,L.M.Palapalayam B.O,638455,,,,
Tamilnadu,Erode,Lakkapuram B.O,638002,,,,
Tamilnadu,Erode,Malayampalayam B.O,638154,,,,
Tamilnadu,Erode,Mannathampalayam B.O,638153,,,,
Tamilnadu,Erode,Maravapalayam B.O,638051,,,,
Tamilnadu,Erode,Mathur B.O,638314,,,,
Tamilnadu,Erode,Melapalayam S.O,638051,,,,
Tamilnadu,Erode,Mettupalayam B.O,638315,,,,
Tamilnadu,Erode,Mevani B.O,638313,,,,
Tamilnadu,Erode,Michaelpalayam B.O,638501,,,,
Tamilnadu,Erode,Minnapalayam B.O,638109,,,,
Tamilnadu,Erode,Modakurichi S.O,638104,,,,
Tamilnadu,Erode,Morattupalayam B.O,638752,,,,
Tamilnadu,Erode,Mukasi Hanumanpalli B.O,638101,,,,
Tamilnadu,Erode,Mukasipidariyur B.O,638051,,,,
Tamilnadu,Erode,Mukasipudur B.O,638314,,,,
Tamilnadu,Erode,Mulapalayam B.O,638002,,,,
Tamilnadu,Erode,Mullampatti B.O,638107,,,,
Tamilnadu,Erode,Murali B.O,638504,,,,
Tamilnadu,Erode,Murungatholuvu B.O,638051,,,,
Tamilnadu,Erode,Muthayeepalayam B.O,638153,,,,
Tamilnadu,Erode,Mylambadi B.O,638314,,,,
Tamilnadu,Erode,Nadupatti B.O,638056,,,,
Tamilnadu,Erode,Nagadevampalayam B.O,638476,,,,
Tamilnadu,Erode,Nagalur B.O,638502,,,,
Tamilnadu,Erode,Nallampatti B.O,638057,,,,
Tamilnadu,Erode,Nambiyur S.O,638458,,,,
Tamilnadu,Erode,Nanjagoundenpalayam B.O,638476,,,,
Tamilnadu,Erode,Nanjai Puliampatti B.O,638506,,,,
Tamilnadu,Erode,Nanjai Uttukuli B.O,638104,,,,
Tamilnadu,Erode,Nasiyanur S.O,638107,,,,
Tamilnadu,Erode,Nathagoundenpalayam B.O,638115,,,,
Tamilnadu,Erode,Nerinjipettai B.O,638311,,,,
Tamilnadu,Erode,Nichampalayam B.O,638055,,,,
Tamilnadu,Erode,Odathurai B.O,638455,,,,
Tamilnadu,Erode,Odayagoundenpalayam B.O,638454,,,,
Tamilnadu,Erode,Olagadam S.O,638314,,,,
Tamilnadu,Erode,Olapalayam B.O,638052,,,,
Tamilnadu,Erode,Oricheri B.O,638315,,,,
Tamilnadu,Erode,Pachampalayam B.O,638314,,,,
Tamilnadu,Erode,Palakarai B.O,638057,,,,
Tamilnadu,Erode,Palakuttaipattipudur B.O,638504,,,,
Tamilnadu,Erode,Pallagoundenpalayam B.O,638056,,,,
Tamilnadu,Erode,Pallapalayam B.O,638116,,,,
Tamilnadu,Erode,Palliyuthu B.O,638101,,,,
Tamilnadu,Erode,Pandiampalayam B.O,638455,,,,
Tamilnadu,Erode,Pappampalayam B.O,638007,,,,
Tamilnadu,Erode,Pappampalayam B.O,638055,,,,
Tamilnadu,Erode,Pariyur Vellalapalayam B.O,638476,,,,
Tamilnadu,Erode,Paruvachi B.O,638312,,,,
Tamilnadu,Erode,Pasur S.O,638154,,,,
Tamilnadu,Erode,Patlur B.O,638314,,,,
Tamilnadu,Erode,Pattakaranpalayam B.O,638057,,,,
Tamilnadu,Erode,Pattimaniakaranpalayam B.O,638462,,,,
Tamilnadu,Erode,Peria Agraharam S.O,638005,,,,
Tamilnadu,Erode,Peria Semur B.O,638004,,,,
Tamilnadu,Erode,Periapuliyur B.O,638455,,,,
Tamilnadu,Erode,Periavattam B.O,638151,,,,
Tamilnadu,Erode,Periaveerasangli B.O,638056,,,,
Tamilnadu,Erode,Periyavettuvapalayam B.O,638052,,,,
Tamilnadu,Erode,Perode B.O,638102,,,,
Tamilnadu,Erode,Perumugaipudur B.O,638505,,,,
Tamilnadu,Erode,Perundalaiyur B.O,638315,,,,
Tamilnadu,Erode,Perundur R.S. B.O,638052,,,,
Tamilnadu,Erode,Perundurai S.O,638052,,,,
Tamilnadu,Erode,Perundurai Sanitorium S.O,638053,,,,
Tamilnadu,Erode,Perundurai West S.O,638052,,,,
Tamilnadu,Erode,Pethampalayam B.O,638116,,,,
Tamilnadu,Erode,Pichandampalayam B.O,638052,,,,
Tamilnadu,Erode,Polavakalipalayam B.O,638476,,,,
Tamilnadu,Erode,Polavapalayam B.O,638458,,,,
Tamilnadu,Erode,Ponmudi B.O,638056,,,,
Tamilnadu,Erode,Pudukkaraipudur B.O,638313,,,,
Tamilnadu,Erode,Pudupalayam S.O,638476,,,,
Tamilnadu,Erode,Pudur B.O,638002,,,,
Tamilnadu,Erode,Pullappanaickenpalayam B.O,638506,,,,
Tamilnadu,Erode,Pundurai Semur B.O,638115,,,,
Tamilnadu,Erode,Pungambadi B.O,638112,,,,
Tamilnadu,Erode,Punjaipalatholuvu B.O,638751,,,,
Tamilnadu,Erode,Punjaithuraiyampalayam S.O,638512,,,,
Tamilnadu,Erode,Punnam B.O,638312,,,,
Tamilnadu,Erode,Purappalikattuvalasu B.O,638104,,,,
Tamilnadu,Erode,Ramalingapuram B.O,638051,,,,
Tamilnadu,Erode,Ramanathapuram Pudur B.O,638005,,,,
Tamilnadu,Erode,Rangampalayam B.O,638009,,,,
Tamilnadu,Erode,Rasampalayam B.O,638151,,,,
Tamilnadu,Erode,Reddipalayam B.O,638504,,,,
Tamilnadu,Erode,Sakthinagar S.O,638315,,,,
Tamilnadu,Erode,Salaipudur B.O,638151,,,,
Tamilnadu,Erode,Salangapalayam B.O,638455,,,,
Tamilnadu,Erode,Sanarpalayam B.O,638051,,,,
Tamilnadu,Erode,Sankarapalayam B.O,638501,,,,
Tamilnadu,Erode,Sanyasipatti B.O,638311,,,,
Tamilnadu,Erode,Satamugai B.O,638503,,,,
Tamilnadu,Erode,Sathyamangalam Road S.O,638003,,,,
Tamilnadu,Erode,Guruvareddiyur S.O,638504,,,,
Tamilnadu,Kanyakumari,Adaikkakuzhi,629153,,,,
Tamilnadu,Kanyakumari,Agateeswaram,629701,,,,
Tamilnadu,Kanyakumari,Alagiamandapam,629167,,,,
Tamilnadu,Kanyakumari,Alampara,629170,,,,
Tamilnadu,Kanyakumari,Alanchi,629159,,,,
Tamilnadu,Kanyakumari,Alancholai,629101,,,,
Tamilnadu,Kanyakumari,Alancode,629802,,,,
Tamilnadu,Kanyakumari,Aloor,629801,,,,
Tamilnadu,Kanyakumari,Ammandivilai,629204,,,,
Tamilnadu,Kanyakumari,Anandanadarkudy,629201,,,,
Tamilnadu,Kanyakumari,Andirapuram,629851,,,,
Tamilnadu,Kanyakumari,Anducode,629168,,,,
Tamilnadu,Kanyakumari,Anjugramam,629401,,,,
Tamilnadu,Kanyakumari,Aralvaymoli,629301,,,,
Tamilnadu,Kanyakumari,Arukani,629101,,,,
Tamilnadu,Kanyakumari,Arumanai,629151,,,,
Tamilnadu,Kanyakumari,Arumanallur,629851,,,,
Tamilnadu,Kanyakumari,Aruvikkarai,629177,,,,
Tamilnadu,Kanyakumari,Asaripallam,629201,,,,
Tamilnadu,Kanyakumari,Asiramam,629704,,,,
Tamilnadu,Kanyakumari,Attur,629191,,,,
Tamilnadu,Kanyakumari,Azhakamparai,629252,,,,
Tamilnadu,Kanyakumari,Azhakappapuram,629401,,,,
Tamilnadu,Kanyakumari,Azhakiapandipuram,629851,,,,
Tamilnadu,Kanyakumari,Azhikkal,629202,,,,
Tamilnadu,Kanyakumari,Bethelpuram,629803,,,,
Tamilnadu,Kanyakumari,Bhoothapandy,629852,,,,
Tamilnadu,Kanyakumari,Catherin Booth hospital,629001,,,,
Tamilnadu,Kanyakumari,Chathancode,629153,,,,
Tamilnadu,Kanyakumari,Chemparuthivilai,629166,,,,
Tamilnadu,Kanyakumari,Chemponvilai,629804,,,,
Tamilnadu,Kanyakumari,Chenbagaramanputhur,629304,,,,
Tamilnadu,Kanyakumari,Chenkody,629177,,,,
Tamilnadu,Kanyakumari,Cheruvallur,629152,,,,
Tamilnadu,Kanyakumari,Chitharal,629151,,,,
Tamilnadu,Kanyakumari,Chittardam Colony,629161,,,,
Tamilnadu,Kanyakumari,Chunkankadai,629807,,,,
Tamilnadu,Kanyakumari,Colachel,629251,,,,
Tamilnadu,Kanyakumari,Derisanamcope,629851,,,,
Tamilnadu,Kanyakumari,Eathamozhi,629501,,,,
Tamilnadu,Kanyakumari,Edalakudy,629051,,,,
Tamilnadu,Kanyakumari,Elavuvilai,629171,,,,
Tamilnadu,Kanyakumari,Enayam,629193,,,,
Tamilnadu,Kanyakumari,Enayamputhenthurai,629193,,,,
Tamilnadu,Kanyakumari,Erachakulam,629902,,,,
Tamilnadu,Kanyakumari,Eravipudurkadai,629158,,,,
Tamilnadu,Kanyakumari,Eraviputhur,629402,,,,
Tamilnadu,Kanyakumari,Erumbukadu,629004,,,,
Tamilnadu,Villupuram,Kakuppam,605301,,,,
Tamilnadu,Villupuram,Koliyanur,605301,,,,
Tamilnadu,Villupuram,Panampattu,605301,,,,
Tamilnadu,Villupuram,Vandimedu,605602,,,,
Tamilnadu,Villupuram,Vazhuthareddy,605401,,,,
Tamilnadu,Tiruvannamalai,chetpet,606902,,,,
Tamilnadu,Tiruvannamalai,Arani,632317,,,,
Tamilnadu,Tiruvannamalai,Chengam,606701,,,,
Tamilnadu,Dharmapuri,Vennampatti,636701,,,,
Tamilnadu,DINDIGUL,Soolapuram B.O,639203,,,,
Tamilnadu,DINDIGUL,19 Pudur B.O,624614,,,,
Tamilnadu,DINDIGUL,A.Nadupatti B.O,624302,,,,
Tamilnadu,DINDIGUL,Achanampatti B.O,624702,,,,
Tamilnadu,DINDIGUL,Adalur B.O,624212,,,,
Tamilnadu,DINDIGUL,Adiyanuthu B.O,624003,,,,
Tamilnadu,DINDIGUL,Agaram B.O,624709,,,,
Tamilnadu,DINDIGUL,Alagapuri B.O,624710,,,,
Tamilnadu,DINDIGUL,Alamarathupatti B.O,624303,,,,
Tamilnadu,DINDIGUL,Alambadi B.O,624620,,,,
Tamilnadu,DINDIGUL,Alambadimines B.O,624703,,,,
Tamilnadu,DINDIGUL,Amarapundi B.O,624613,,,,
Tamilnadu,DINDIGUL,Ambathurai B.O,624302,,,,
Tamilnadu,DINDIGUL,Ambathurai R.S S.O,624302,,,,
Tamilnadu,DINDIGUL,Ambilikai S.O,624612,,,,
Tamilnadu,DINDIGUL,Ammapatti B.O,624206,,,,
Tamilnadu,DINDIGUL,Ammapatti B.O,624622,,,,
Tamilnadu,DINDIGUL,Ammayanaickanur S.O,624201,,,,
Tamilnadu,DINDIGUL,Anaipatti B.O,624219,,,,
Tamilnadu,DINDIGUL,Anaipatti B.O,624620,,,,
Tamilnadu,DINDIGUL,Andipatti B.O,624621,,,,
Tamilnadu,DINDIGUL,Angunagar S.O,624001,,,,
Tamilnadu,DINDIGUL,Anjukulipatti B.O,624308,,,,
Tamilnadu,DINDIGUL,Appanuthu B.O,624617,,,,
Tamilnadu,DINDIGUL,Aranmanaivalasu B.O,624616,,,,
